dataset,split,label,filename,relative_path,extension,duration_sec,fps,width,height,codec,nb_frames,size_mb,bitrate_kbps,error
Peliculas,all,No-Violence,mfd_nofight17.mp4,Peliculas/noFights/mfd_nofight17.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,556.1,
Peliculas,all,No-Violence,mfd_nofight18.mp4,Peliculas/noFights/mfd_nofight18.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,553.9,
Peliculas,all,No-Violence,mfd_nofight19.mp4,Peliculas/noFights/mfd_nofight19.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,517.7,
Peliculas,all,No-Violence,mfd_nofight2.mp4,Peliculas/noFights/mfd_nofight2.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,513.5,
Peliculas,all,No-Violence,mfd_nofight20.mp4,Peliculas/noFights/mfd_nofight20.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,496.2,
Peliculas,all,No-Violence,mfd_nofight21.mp4,Peliculas/noFights/mfd_nofight21.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,519.6,
Peliculas,all,No-Violence,mfd_nofight22.mp4,Peliculas/noFights/mfd_nofight22.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,516.1,
Peliculas,all,No-Violence,mfd_nofight23.mp4,Peliculas/noFights/mfd_nofight23.mp4,.mp4,1.67,29.97,720,480,h264,50,0.22,1101.7,
Peliculas,all,No-Violence,mfd_nofight24.mp4,Peliculas/noFights/mfd_nofight24.mp4,.mp4,1.67,29.97,720,480,h264,50,0.13,661.9,
Peliculas,all,No-Violence,mfd_nofight25.mp4,Peliculas/noFights/mfd_nofight25.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,495.7,
Peliculas,all,No-Violence,mfd_nofight26.mp4,Peliculas/noFights/mfd_nofight26.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,537.2,
Peliculas,all,No-Violence,mfd_nofight27.mp4,Peliculas/noFights/mfd_nofight27.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,461.0,
Peliculas,all,No-Violence,mfd_nofight28.mp4,Peliculas/noFights/mfd_nofight28.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,428.4,
Peliculas,all,No-Violence,mfd_nofight29.mp4,Peliculas/noFights/mfd_nofight29.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,529.5,
Peliculas,all,No-Violence,mfd_nofight3.mp4,Peliculas/noFights/mfd_nofight3.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,433.6,
Peliculas,all,No-Violence,mfd_nofight30.mp4,Peliculas/noFights/mfd_nofight30.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,507.3,
Peliculas,all,No-Violence,mfd_nofight31.mp4,Peliculas/noFights/mfd_nofight31.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,461.9,
Peliculas,all,No-Violence,mfd_nofight32.mp4,Peliculas/noFights/mfd_nofight32.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,481.3,
Peliculas,all,No-Violence,mfd_nofight33.mp4,Peliculas/noFights/mfd_nofight33.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,540.3,
Peliculas,all,No-Violence,mfd_nofight34.mp4,Peliculas/noFights/mfd_nofight34.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,555.9,
Peliculas,all,No-Violence,mfd_nofight35.mp4,Peliculas/noFights/mfd_nofight35.mp4,.mp4,1.67,29.97,720,480,h264,50,0.15,758.0,
Peliculas,all,No-Violence,mfd_nofight36.mp4,Peliculas/noFights/mfd_nofight36.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,508.8,
Peliculas,all,No-Violence,mfd_nofight37.mp4,Peliculas/noFights/mfd_nofight37.mp4,.mp4,1.67,29.97,720,480,h264,50,0.19,974.0,
Peliculas,all,No-Violence,mfd_nofight38.mp4,Peliculas/noFights/mfd_nofight38.mp4,.mp4,1.67,29.97,720,480,h264,50,0.37,1841.5,
Peliculas,all,No-Violence,mfd_nofight39.mp4,Peliculas/noFights/mfd_nofight39.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,546.2,
Peliculas,all,No-Violence,mfd_nofight4.mp4,Peliculas/noFights/mfd_nofight4.mp4,.mp4,1.67,29.97,720,480,h264,50,0.16,813.2,
Peliculas,all,No-Violence,mfd_nofight40.mp4,Peliculas/noFights/mfd_nofight40.mp4,.mp4,1.67,29.97,720,480,h264,50,0.12,611.2,
Peliculas,all,No-Violence,mfd_nofight41.mp4,Peliculas/noFights/mfd_nofight41.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,446.9,
Peliculas,all,No-Violence,mfd_nofight42.mp4,Peliculas/noFights/mfd_nofight42.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,461.2,
Peliculas,all,No-Violence,mfd_nofight43.mp4,Peliculas/noFights/mfd_nofight43.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,553.5,
Peliculas,all,No-Violence,mfd_nofight44.mp4,Peliculas/noFights/mfd_nofight44.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,551.0,
Peliculas,all,No-Violence,mfd_nofight45.mp4,Peliculas/noFights/mfd_nofight45.mp4,.mp4,1.67,29.97,720,480,h264,50,0.14,693.0,
Peliculas,all,No-Violence,mfd_nofight46.mp4,Peliculas/noFights/mfd_nofight46.mp4,.mp4,1.67,29.97,720,480,h264,50,0.12,595.8,
Peliculas,all,No-Violence,mfd_nofight47.mp4,Peliculas/noFights/mfd_nofight47.mp4,.mp4,1.67,29.97,720,480,h264,50,0.14,695.4,
Peliculas,all,No-Violence,mfd_nofight48.mp4,Peliculas/noFights/mfd_nofight48.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,494.4,
Peliculas,all,No-Violence,mfd_nofight49.mp4,Peliculas/noFights/mfd_nofight49.mp4,.mp4,1.67,29.97,720,480,h264,50,0.22,1092.3,
Peliculas,all,No-Violence,mfd_nofight5.mp4,Peliculas/noFights/mfd_nofight5.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,442.9,
Peliculas,all,No-Violence,mfd_nofight50.mp4,Peliculas/noFights/mfd_nofight50.mp4,.mp4,1.67,29.97,720,480,h264,50,0.19,942.6,
Peliculas,all,No-Violence,mfd_nofight51.mp4,Peliculas/noFights/mfd_nofight51.mp4,.mp4,1.67,29.97,720,480,h264,50,0.17,846.6,
Peliculas,all,No-Violence,mfd_nofight52.mp4,Peliculas/noFights/mfd_nofight52.mp4,.mp4,1.67,29.97,720,480,h264,50,0.18,886.2,
Peliculas,all,No-Violence,mfd_nofight53.mp4,Peliculas/noFights/mfd_nofight53.mp4,.mp4,1.67,29.97,720,480,h264,50,0.19,963.1,
Peliculas,all,No-Violence,mfd_nofight54.mp4,Peliculas/noFights/mfd_nofight54.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,476.3,
Peliculas,all,No-Violence,mfd_nofight55.mp4,Peliculas/noFights/mfd_nofight55.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,449.4,
Peliculas,all,No-Violence,mfd_nofight56.mp4,Peliculas/noFights/mfd_nofight56.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,491.9,
Peliculas,all,No-Violence,mfd_nofight57.mp4,Peliculas/noFights/mfd_nofight57.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,515.9,
Peliculas,all,No-Violence,mfd_nofight58.mp4,Peliculas/noFights/mfd_nofight58.mp4,.mp4,1.67,29.97,720,480,h264,50,0.13,668.0,
Peliculas,all,No-Violence,mfd_nofight59.mp4,Peliculas/noFights/mfd_nofight59.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,523.9,
Peliculas,all,No-Violence,mfd_nofight6.mp4,Peliculas/noFights/mfd_nofight6.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,511.1,
Peliculas,all,No-Violence,mfd_nofight60.mp4,Peliculas/noFights/mfd_nofight60.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,543.0,
Peliculas,all,No-Violence,mfd_nofight61.mp4,Peliculas/noFights/mfd_nofight61.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,543.0,
Peliculas,all,No-Violence,mfd_nofight62.mp4,Peliculas/noFights/mfd_nofight62.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,449.3,
Peliculas,all,No-Violence,mfd_nofight63.mp4,Peliculas/noFights/mfd_nofight63.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,484.9,
Peliculas,all,No-Violence,mfd_nofight64.mp4,Peliculas/noFights/mfd_nofight64.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,511.2,
Peliculas,all,No-Violence,mfd_nofight65.mp4,Peliculas/noFights/mfd_nofight65.mp4,.mp4,1.67,29.97,720,480,h264,50,0.19,947.8,
Peliculas,all,No-Violence,mfd_nofight66.mp4,Peliculas/noFights/mfd_nofight66.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,516.5,
Peliculas,all,No-Violence,mfd_nofight67.mp4,Peliculas/noFights/mfd_nofight67.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,482.3,
Peliculas,all,No-Violence,mfd_nofight68.mp4,Peliculas/noFights/mfd_nofight68.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,522.9,
Peliculas,all,No-Violence,mfd_nofight69.mp4,Peliculas/noFights/mfd_nofight69.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,533.1,
Peliculas,all,No-Violence,mfd_nofight7.mp4,Peliculas/noFights/mfd_nofight7.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,503.4,
Peliculas,all,No-Violence,mfd_nofight70.mp4,Peliculas/noFights/mfd_nofight70.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,533.2,
Peliculas,all,No-Violence,mfd_nofight71.mp4,Peliculas/noFights/mfd_nofight71.mp4,.mp4,1.67,29.97,720,480,h264,50,0.12,591.6,
Peliculas,all,No-Violence,mfd_nofight72.mp4,Peliculas/noFights/mfd_nofight72.mp4,.mp4,1.67,29.97,720,480,h264,50,0.17,862.0,
Peliculas,all,No-Violence,mfd_nofight73.mp4,Peliculas/noFights/mfd_nofight73.mp4,.mp4,1.67,29.97,720,480,h264,50,0.17,870.2,
Peliculas,all,No-Violence,mfd_nofight74.mp4,Peliculas/noFights/mfd_nofight74.mp4,.mp4,1.67,29.97,720,480,h264,50,0.16,814.5,
Peliculas,all,No-Violence,mfd_nofight75.mp4,Peliculas/noFights/mfd_nofight75.mp4,.mp4,1.67,29.97,720,480,h264,50,0.17,838.4,
Peliculas,all,No-Violence,mfd_nofight76.mp4,Peliculas/noFights/mfd_nofight76.mp4,.mp4,1.67,29.97,720,480,h264,50,0.19,969.0,
Peliculas,all,No-Violence,mfd_nofight77.mp4,Peliculas/noFights/mfd_nofight77.mp4,.mp4,1.67,29.97,720,480,h264,50,0.19,951.4,
Peliculas,all,No-Violence,mfd_nofight78.mp4,Peliculas/noFights/mfd_nofight78.mp4,.mp4,1.67,29.97,720,480,h264,50,0.2,982.8,
Peliculas,all,No-Violence,mfd_nofight79.mp4,Peliculas/noFights/mfd_nofight79.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,564.8,
Peliculas,all,No-Violence,mfd_nofight8.mp4,Peliculas/noFights/mfd_nofight8.mp4,.mp4,1.67,29.97,720,480,h264,50,0.09,469.2,
Peliculas,all,No-Violence,mfd_nofight80.mp4,Peliculas/noFights/mfd_nofight80.mp4,.mp4,1.67,29.97,720,480,h264,50,0.2,996.2,
Peliculas,all,No-Violence,mfd_nofight81.mp4,Peliculas/noFights/mfd_nofight81.mp4,.mp4,1.67,29.97,720,480,h264,50,0.12,589.5,
Peliculas,all,No-Violence,mfd_nofight82.mp4,Peliculas/noFights/mfd_nofight82.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,551.8,
Peliculas,all,No-Violence,mfd_nofight83.mp4,Peliculas/noFights/mfd_nofight83.mp4,.mp4,1.67,29.97,720,480,h264,50,0.17,866.3,
Peliculas,all,No-Violence,mfd_nofight84.mp4,Peliculas/noFights/mfd_nofight84.mp4,.mp4,1.67,29.97,720,480,h264,50,0.17,843.2,
Peliculas,all,No-Violence,mfd_nofight85.mp4,Peliculas/noFights/mfd_nofight85.mp4,.mp4,1.67,29.97,720,480,h264,50,0.17,847.7,
Peliculas,all,No-Violence,mfd_nofight86.mp4,Peliculas/noFights/mfd_nofight86.mp4,.mp4,1.67,29.97,720,480,h264,50,0.16,825.0,
Peliculas,all,No-Violence,mfd_nofight87.mp4,Peliculas/noFights/mfd_nofight87.mp4,.mp4,1.67,29.97,720,480,h264,50,0.16,825.1,
Peliculas,all,No-Violence,mfd_nofight88.mp4,Peliculas/noFights/mfd_nofight88.mp4,.mp4,1.67,29.97,720,480,h264,50,0.16,820.5,
Peliculas,all,No-Violence,mfd_nofight89.mp4,Peliculas/noFights/mfd_nofight89.mp4,.mp4,1.67,29.97,720,480,h264,50,0.2,1011.9,
Peliculas,all,No-Violence,mfd_nofight9.mp4,Peliculas/noFights/mfd_nofight9.mp4,.mp4,1.67,29.97,720,480,h264,50,0.11,536.2,
Peliculas,all,No-Violence,mfd_nofight90.mp4,Peliculas/noFights/mfd_nofight90.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,487.1,
Peliculas,all,No-Violence,mfd_nofight91.mp4,Peliculas/noFights/mfd_nofight91.mp4,.mp4,1.67,29.97,720,480,h264,50,0.2,985.6,
Peliculas,all,No-Violence,mfd_nofight92.mp4,Peliculas/noFights/mfd_nofight92.mp4,.mp4,1.67,29.97,720,480,h264,50,0.21,1032.1,
Peliculas,all,No-Violence,mfd_nofight93.mp4,Peliculas/noFights/mfd_nofight93.mp4,.mp4,1.67,29.97,720,480,h264,50,0.2,1025.8,
Peliculas,all,No-Violence,mfd_nofight94.mp4,Peliculas/noFights/mfd_nofight94.mp4,.mp4,1.67,29.97,720,480,h264,50,0.17,862.0,
Peliculas,all,No-Violence,mfd_nofight95.mp4,Peliculas/noFights/mfd_nofight95.mp4,.mp4,1.67,29.97,720,480,h264,50,0.17,870.2,
Peliculas,all,No-Violence,mfd_nofight96.mp4,Peliculas/noFights/mfd_nofight96.mp4,.mp4,1.67,29.97,720,480,h264,50,0.18,888.0,
Peliculas,all,No-Violence,mfd_nofight97.mp4,Peliculas/noFights/mfd_nofight97.mp4,.mp4,1.67,29.97,720,480,h264,50,0.19,931.6,
Peliculas,all,No-Violence,mfd_nofight98.mp4,Peliculas/noFights/mfd_nofight98.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,492.9,
Peliculas,all,No-Violence,mfd_nofight99.mp4,Peliculas/noFights/mfd_nofight99.mp4,.mp4,1.67,29.97,720,480,h264,50,0.1,483.6,
standardVideos1,all,Violence,AE2_FIGHTING_VIDEO.mp4,standardVideos1/fights/AE2_FIGHTING_VIDEO.mp4,.mp4,5.07,30.0,224,224,h264,152,0.22,363.4,
standardVideos1,all,Violence,BODY_FIGHT_std.mp4,standardVideos1/fights/BODY_FIGHT_std.mp4,.mp4,7.0,30.0,224,224,h264,210,0.25,304.5,
standardVideos1,all,Violence,Golazo_std.mp4,standardVideos1/fights/Golazo_std.mp4,.mp4,5.0,30.0,224,224,h264,150,0.12,207.9,
standardVideos1,all,Violence,arson_riots_unrest_std.mp4,standardVideos1/fights/arson_riots_unrest_std.mp4,.mp4,5.07,30.0,224,224,h264,152,0.19,317.0,
standardVideos1,all,Violence,awesome-fight_std.mp4,standardVideos1/fights/awesome-fight_std.mp4,.mp4,14.07,30.0,224,224,h264,422,0.51,303.3,
standardVideos1,all,Violence,body-slam-slam_std.mp4,standardVideos1/fights/body-slam-slam_std.mp4,.mp4,4.9,30.0,224,224,h264,147,0.17,291.5,
standardVideos1,all,Violence,brutal-hit_std.mp4,standardVideos1/fights/brutal-hit_std.mp4,.mp4,1.97,30.0,224,224,h264,59,0.09,372.0,
standardVideos1,all,Violence,bully_prince_std.mp4,standardVideos1/fights/bully_prince_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.08,112.7,
standardVideos1,all,Violence,clown-fight_std.mp4,standardVideos1/fights/clown-fight_std.mp4,.mp4,8.9,30.0,224,224,h264,267,0.37,346.6,
standardVideos1,all,Violence,crazy-man-fight-door_std.mp4,standardVideos1/fights/crazy-man-fight-door_std.mp4,.mp4,2.83,30.0,224,224,h264,85,0.1,304.4,
standardVideos1,all,Violence,cruel_prince_03_std.mp4,standardVideos1/fights/cruel_prince_03_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.34,476.6,
standardVideos1,all,Violence,doungeon_confrontation_std.mp4,standardVideos1/fights/doungeon_confrontation_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.1,144.9,
standardVideos1,all,Violence,evil_prince_std.mp4,standardVideos1/fights/evil_prince_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.3,417.8,
standardVideos1,all,Violence,fi003_std.mp4,standardVideos1/fights/fi003_std.mp4,.mp4,2.4,30.0,224,224,h264,72,0.11,376.6,
standardVideos1,all,Violence,fi110_std.mp4,standardVideos1/fights/fi110_std.mp4,.mp4,2.0,30.0,224,224,h264,60,0.1,431.4,
standardVideos1,all,Violence,fighting-battle_std.mp4,standardVideos1/fights/fighting-battle_std.mp4,.mp4,7.47,30.0,224,224,h264,224,0.25,282.3,
standardVideos1,all,Violence,fighting_men_std.mp4,standardVideos1/fights/fighting_men_std.mp4,.mp4,5.03,30.0,224,224,h264,151,0.25,412.2,
standardVideos1,all,Violence,fighting_prince_std.mp4,standardVideos1/fights/fighting_prince_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.38,526.1,
standardVideos1,all,Violence,fighting_soldiers_std.mp4,standardVideos1/fights/fighting_soldiers_std.mp4,.mp4,5.03,30.0,224,224,h264,151,0.25,420.7,
standardVideos1,all,Violence,figithing_prince_06_std.mp4,standardVideos1/fights/figithing_prince_06_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.34,466.2,
standardVideos1,all,Violence,fire_golden_warrior1_std.mp4,standardVideos1/fights/fire_golden_warrior1_std.mp4,.mp4,5.2,30.0,224,224,h264,156,0.47,753.8,
standardVideos1,all,Violence,fire_warrior2_std.mp4,standardVideos1/fights/fire_warrior2_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.43,594.1,
standardVideos1,all,Violence,firends-fight_std.mp4,standardVideos1/fights/firends-fight_std.mp4,.mp4,3.43,30.0,224,224,h264,103,0.16,389.7,
standardVideos1,all,Violence,gits-fight_std.mp4,standardVideos1/fights/gits-fight_std.mp4,.mp4,3.1,30.0,224,224,h264,93,0.1,282.6,
standardVideos1,all,Violence,golden_warrior_01_std.mp4,standardVideos1/fights/golden_warrior_01_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.22,301.1,
standardVideos1,all,Violence,golden_warrior_02_std.mp4,standardVideos1/fights/golden_warrior_02_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.26,364.1,
standardVideos1,all,Violence,happy-st_std.mp4,standardVideos1/fights/happy-st_std.mp4,.mp4,2.6,30.0,224,224,h264,78,0.12,376.7,
standardVideos1,all,Violence,hard-kick_std.mp4,standardVideos1/fights/hard-kick_std.mp4,.mp4,4.0,30.0,224,224,h264,120,0.05,108.0,
standardVideos1,all,Violence,kick-fight_std.mp4,standardVideos1/fights/kick-fight_std.mp4,.mp4,4.0,30.0,224,224,h264,120,0.21,433.1,
standardVideos1,all,Violence,kimbo-destroy_2_guys_std.mp4,standardVideos1/fights/kimbo-destroy_2_guys_std.mp4,.mp4,7.0,30.0,224,224,h264,210,0.22,266.1,
standardVideos1,all,Violence,men-fight-2_std.mp4,standardVideos1/fights/men-fight-2_std.mp4,.mp4,3.0,30.0,224,224,h264,90,0.11,321.0,
standardVideos1,all,Violence,minnie-mouse-fight-minnie-mouse_std.mp4,standardVideos1/fights/minnie-mouse-fight-minnie-mouse_std.mp4,.mp4,22.53,30.0,224,224,h264,676,1.12,416.9,
standardVideos1,all,Violence,mm-fighting_std.mp4,standardVideos1/fights/mm-fighting_std.mp4,.mp4,3.8,30.0,224,224,h264,114,0.18,389.4,
standardVideos1,all,Violence,moxkfigjt _std.mp4,standardVideos1/fights/moxkfigjt _std.mp4,.mp4,5.2,30.0,224,224,h264,156,0.23,377.2,
standardVideos1,all,Violence,plate-smash-over-head_std.mp4,standardVideos1/fights/plate-smash-over-head_std.mp4,.mp4,2.93,30.0,224,224,h264,88,0.11,326.4,
standardVideos1,all,Violence,sdfghjkghjk_std.mp4,standardVideos1/fights/sdfghjkghjk_std.mp4,.mp4,3.47,30.0,224,224,h264,104,0.17,400.2,
standardVideos1,all,Violence,slaver_boy1_std.mp4,standardVideos1/fights/slaver_boy1_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.42,580.6,
standardVideos1,all,Violence,spoiled-teen_std.mp4,standardVideos1/fights/spoiled-teen_std.mp4,.mp4,3.6,30.0,224,224,h264,108,0.21,482.3,
standardVideos1,all,Violence,street-fight-teenagers_std.mp4,standardVideos1/fights/street-fight-teenagers_std.mp4,.mp4,3.8,30.0,224,224,h264,114,0.15,333.3,
standardVideos1,all,Violence,street-gang_std.mp4,standardVideos1/fights/street-gang_std.mp4,.mp4,3.03,30.0,224,224,h264,91,0.15,406.6,
standardVideos1,all,Violence,streetfight_std.mp4,standardVideos1/fights/streetfight_std.mp4,.mp4,5.0,30.0,224,224,h264,150,0.17,290.4,
standardVideos1,all,Violence,super_hit_std.mp4,standardVideos1/fights/super_hit_std.mp4,.mp4,3.2,30.0,224,224,h264,96,0.14,368.2,
standardVideos1,all,Violence,travas-fight_std.mp4,standardVideos1/fights/travas-fight_std.mp4,.mp4,4.87,30.0,224,224,h264,146,0.21,357.5,
standardVideos1,all,Violence,war_men_01_std.mp4,standardVideos1/fights/war_men_01_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.27,380.2,
standardVideos1,all,Violence,war_men_02_std.mp4,standardVideos1/fights/war_men_02_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.31,424.2,
standardVideos1,all,Violence,warrior_blond_prince_std.mp4,standardVideos1/fights/warrior_blond_prince_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.25,348.4,
standardVideos1,all,Violence,weird-fight_std.mp4,standardVideos1/fights/weird-fight_std.mp4,.mp4,9.73,30.0,224,224,h264,292,0.5,430.2,
standardVideos1,all,Violence,white_sword_warrior2_std.mp4,standardVideos1/fights/white_sword_warrior2_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.34,466.1,
standardVideos1,all,Violence,women-fight3_std.mp4,standardVideos1/fights/women-fight3_std.mp4,.mp4,3.8,30.0,224,224,h264,114,0.17,366.9,
standardVideos1,all,Violence,women-fight_std.mp4,standardVideos1/fights/women-fight_std.mp4,.mp4,2.9,30.0,224,224,h264,87,0.13,388.1,
standardVideos1,all,Violence,women-hair-fight_std.mp4,standardVideos1/fights/women-hair-fight_std.mp4,.mp4,2.0,30.0,224,224,h264,60,0.11,480.8,
standardVideos1,all,Violence,xcvbnmdfgh_std.mp4,standardVideos1/fights/xcvbnmdfgh_std.mp4,.mp4,1.97,30.0,224,224,h264,59,0.1,413.4,
standardVideos1,all,No-Violence,Dawn_Island_video_std.mp4,standardVideos1/noFights/Dawn_Island_video_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.34,465.8,
standardVideos1,all,No-Violence,agressive_gym_boy3_std.mp4,standardVideos1/noFights/agressive_gym_boy3_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.42,582.1,
standardVideos1,all,No-Violence,artisTogether _std.mp4,standardVideos1/noFights/artisTogether _std.mp4,.mp4,5.2,30.0,224,224,h264,156,0.16,251.3,
standardVideos1,all,No-Violence,biker_gym_boy02_std.mp4,standardVideos1/noFights/biker_gym_boy02_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.38,532.1,
standardVideos1,all,No-Violence,blond_gym_boy10_std.mp4,standardVideos1/noFights/blond_gym_boy10_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.27,381.3,
standardVideos1,all,No-Violence,coding_boy_std.mp4,standardVideos1/noFights/coding_boy_std.mp4,.mp4,5.2,30.0,224,224,h264,156,0.21,332.2,
standardVideos1,all,No-Violence,dancing_ppl2_std.mp4,standardVideos1/noFights/dancing_ppl2_std.mp4,.mp4,5.03,30.0,224,224,h264,151,0.26,426.4,
standardVideos1,all,No-Violence,dancing_ppl_std.mp4,standardVideos1/noFights/dancing_ppl_std.mp4,.mp4,5.03,30.0,224,224,h264,151,0.26,432.7,
standardVideos1,all,No-Violence,dancing_prince_std.mp4,standardVideos1/noFights/dancing_prince_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.3,423.2,
standardVideos1,all,No-Violence,friendly_gym_boy_1_std.mp4,standardVideos1/noFights/friendly_gym_boy_1_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.35,481.9,
standardVideos1,all,No-Violence,good-men_std.mp4,standardVideos1/noFights/good-men_std.mp4,.mp4,5.03,30.0,224,224,h264,151,0.19,309.8,
standardVideos1,all,No-Violence,good_firends_std.mp4,standardVideos1/noFights/good_firends_std.mp4,.mp4,5.03,30.0,224,224,h264,151,0.27,445.1,
standardVideos1,all,No-Violence,good_friends6_std.mp4,standardVideos1/noFights/good_friends6_std.mp4,.mp4,5.03,30.0,224,224,h264,151,0.27,458.3,
standardVideos1,all,No-Violence,good_prince_std.mp4,standardVideos1/noFights/good_prince_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.19,262.4,
standardVideos1,all,No-Violence,gym_boy_1_std.mp4,standardVideos1/noFights/gym_boy_1_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.36,506.8,
standardVideos1,all,No-Violence,gym_boy_2_std.mp4,standardVideos1/noFights/gym_boy_2_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.38,528.2,
standardVideos1,all,No-Violence,gym_boy_3_std.mp4,standardVideos1/noFights/gym_boy_3_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.38,531.0,
standardVideos1,all,No-Violence,gym_boy_4_std.mp4,standardVideos1/noFights/gym_boy_4_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.35,482.3,
standardVideos1,all,No-Violence,gym_boy_on_street01_std.mp4,standardVideos1/noFights/gym_boy_on_street01_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.27,375.4,
standardVideos1,all,No-Violence,happy_blond_gym_boy_02_std.mp4,standardVideos1/noFights/happy_blond_gym_boy_02_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.27,380.9,
standardVideos1,all,No-Violence,happy_gym_boy1_std.mp4,standardVideos1/noFights/happy_gym_boy1_std.mp4,.mp4,5.2,30.0,224,224,h264,156,0.22,361.2,
standardVideos1,all,No-Violence,happy_gym_boy2_std.mp4,standardVideos1/noFights/happy_gym_boy2_std.mp4,.mp4,5.2,30.0,224,224,h264,156,0.18,283.0,
standardVideos1,all,No-Violence,happy_gym_boy3_std.mp4,standardVideos1/noFights/happy_gym_boy3_std.mp4,.mp4,5.2,30.0,224,224,h264,156,0.22,353.3,
standardVideos1,all,No-Violence,happy_gym_boy_01_std.mp4,standardVideos1/noFights/happy_gym_boy_01_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.31,429.2,
standardVideos1,all,No-Violence,happy_gym_boy_6_std.mp4,standardVideos1/noFights/happy_gym_boy_6_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.28,383.6,
standardVideos1,all,No-Violence,happy_prince_std.mp4,standardVideos1/noFights/happy_prince_std.mp4,.mp4,6.03,30.0,224,224,h264,181,0.34,465.8,
